235591,17427.0
370772,7723.0
272150,7125.0
4465561,6616.0
206938,6053.0
364061,5268.0
4427114,4782.0
218785,3700.0
4476186,3356.0
226659,2531.0
4329518,2520.0
254011,2457.0
341460,2436.0
271035,2347.0
4345285,2258.0
469663,2257.0
816090,2219.0
4480777,1981.0
29566,1894.0
4416265,1718.0
3057707,1645.0
246739,1572.0
387053,1338.0
220715,1224.0
217383,1135.0
225714,1075.0
851726,1045.0
225630,1000.0
715913,983.0
223787,967.0
307679,923.0
1139884,885.0
4357082,837.0
210791,836.0
4323284,823.0
975991,801.0
241368,794.0
4331184,782.0
516159,770.0
516648,769.0
584580,746.0
523036,723.0
2805269,698.0
495067,687.0
223593,685.0
248472,562.0
4430681,553.0
1096610,539.0
361600,522.0
965500,507.0
207885,502.0
301574,498.0
516611,493.0
129798,474.0
4474533,474.0
215946,474.0
221127,471.0
211539,454.0
545826,439.0
4420570,385.0
195857,376.0
965048,375.0
225795,361.0
137637,360.0
1008348,346.0
211156,324.0
4404224,319.0
133178,317.0
342427,315.0
821551,315.0
4434375,299.0
632140,298.0
377613,292.0
213587,285.0
986513,283.0
277373,279.0
575143,272.0
225846,269.0
137183,267.0
291187,257.0
358343,255.0
2912622,253.0
3059362,247.0
4367527,241.0
4417805,240.0
287510,239.0
224706,232.0
4405869,229.0
217481,228.0
4321559,225.0
215095,221.0
4463237,218.0
222433,216.0
235695,215.0
4467774,214.0
192878,212.0
222818,210.0
410908,207.0
206948,206.0
3718254,203.0
210036,203.0
4430682,201.0
1059655,197.0
3991527,185.0
992686,180.0
227000,175.0
194405,174.0
1117566,172.0
4335457,171.0
348590,169.0
1086036,168.0
192258,166.0
1087556,166.0
255732,165.0
305448,161.0
4452538,159.0
14277,156.0
782289,155.0
40556,154.0
830696,152.0
870762,152.0
192711,152.0
223957,152.0
4482598,152.0
709533,151.0
332595,149.0
1089121,148.0
4377624,147.0
4466150,144.0
209595,143.0
274087,143.0
518743,142.0
4316205,142.0
246567,140.0
388506,138.0
139268,137.0
250112,137.0
404338,135.0
193710,134.0
234441,132.0
2412266,131.0
241449,130.0
968675,129.0
370601,126.0
198655,126.0
4465746,123.0
4430843,119.0
845354,119.0
239824,119.0
1004445,119.0
4484389,118.0
242389,118.0
236684,118.0
192231,117.0
519766,116.0
360635,115.0
271147,113.0
616310,111.0
1066814,111.0
4430561,108.0
239139,107.0
851821,105.0
4404220,105.0
519836,103.0
205122,101.0
300512,101.0
851668,101.0
228029,100.0
440481,100.0
4465204,99.0
588899,99.0
4451646,99.0
192625,98.0
4456606,97.0
4362183,95.0
849704,94.0
244479,94.0
146907,94.0
218419,91.0
14284,91.0
4426965,90.0
264791,90.0
4468464,88.0
213088,87.0
195719,86.0
4448731,86.0
3058999,85.0
494937,84.0
576819,83.0
204970,82.0
4457197,82.0
773399,80.0
223684,80.0
258140,80.0
4462432,80.0
288054,79.0
177679,78.0
4416103,77.0
4477696,76.0
329490,73.0
15129,72.0
192515,72.0
300910,72.0
558833,71.0
740940,70.0
4463767,69.0
193667,69.0
4373641,69.0
538093,69.0
696982,69.0
294617,69.0
655743,68.0
4303114,67.0
31171,66.0
192563,66.0
4471762,65.0
204714,65.0
4419376,64.0
4303423,64.0
85999,63.0
209511,63.0
193831,62.0
4431674,62.0
436550,62.0
111295,61.0
624911,60.0
3070686,60.0
249247,60.0
4338733,60.0
288680,60.0
519902,59.0
4388439,59.0
710534,59.0
4481606,59.0
1064036,58.0
237179,58.0
204147,58.0
4366725,58.0
71957,57.0
104463,57.0
296945,57.0
193336,57.0
103120,56.0
246785,56.0
350938,56.0
4300270,55.0
419366,55.0
193008,55.0
193623,54.0
41229,54.0
241491,54.0
289933,54.0
259993,54.0
300811,53.0
4473664,53.0
4481613,53.0
4442459,53.0
635216,52.0
656307,52.0
4433523,52.0
258882,52.0
4381192,51.0
1131091,51.0
206803,51.0
672144,51.0
654307,50.0
467626,49.0
112715,49.0
925131,48.0
523483,48.0
195102,47.0
4310221,47.0
211658,47.0
566396,46.0
1027587,46.0
326116,46.0
248902,45.0
511659,45.0
358386,45.0
495451,45.0
925397,45.0
4461938,44.0
295929,43.0
210559,43.0
4434071,43.0
28970,43.0
495007,43.0
850808,43.0
1038074,43.0
4435664,42.0
225370,42.0
193987,42.0
565936,42.0
192437,42.0
15076,42.0
4424638,42.0
253584,42.0
208260,41.0
1810358,41.0
4393743,41.0
192698,41.0
4326870,41.0
4425512,40.0
917641,40.0
132546,40.0
266540,40.0
753638,40.0
4358096,39.0
212945,39.0
225786,39.0
611110,39.0
615514,39.0
814909,38.0
139279,38.0
4477552,38.0
611931,38.0
4471706,38.0
851799,37.0
196165,37.0
542066,37.0
4412902,37.0
255359,37.0
91296,37.0
210344,36.0
993455,36.0
439804,36.0
252995,35.0
220314,35.0
4479603,35.0
791522,35.0
1002634,35.0
430691,35.0
512791,35.0
192244,35.0
4307097,34.0
4395890,34.0
192912,33.0
1068339,33.0
4424120,33.0
247298,33.0
231733,33.0
701620,33.0
4321468,33.0
4483490,33.0
215231,32.0
1614791,32.0
816444,32.0
512239,32.0
1019594,32.0
324217,32.0
875735,32.0
4477744,32.0
4453773,32.0
652731,32.0
639790,31.0
69947,31.0
4428468,31.0
192225,31.0
4395884,31.0
246316,31.0
365056,31.0
193208,31.0
798100,30.0
517381,30.0
257173,30.0
1052181,30.0
557799,30.0
4466203,30.0
4304452,30.0
192370,30.0
566454,30.0
701112,30.0
1116669,30.0
4398019,30.0
505626,30.0
223418,30.0
236786,29.0
216469,29.0
4481195,29.0
4070491,29.0
329101,29.0
1106004,29.0
193210,29.0
1903527,29.0
884827,29.0
236025,29.0
225142,29.0
1136276,29.0
549823,29.0
211188,28.0
964220,28.0
197539,28.0
199081,28.0
164500,28.0
192641,28.0
945519,28.0
503372,28.0
2412268,28.0
4432891,28.0
3874043,28.0
269024,28.0
206494,28.0
250269,27.0
531046,27.0
542124,27.0
4350763,27.0
4342336,27.0
1122342,27.0
4340587,27.0
4458382,27.0
3097,27.0
544493,27.0
206405,26.0
664473,26.0
222657,26.0
548556,26.0
4298047,26.0
4394667,26.0
2051184,26.0
163857,26.0
274257,25.0
809635,25.0
192347,25.0
663969,25.0
4479989,25.0
246717,25.0
99711,25.0
2686724,25.0
3875757,25.0
239739,25.0
192153,25.0
925326,25.0
690395,24.0
1107639,24.0
304971,24.0
4321136,24.0
192465,24.0
241113,24.0
257492,24.0
871148,24.0
4308189,24.0
4459021,24.0
781371,24.0
2196371,24.0
193191,24.0
109414,24.0
725834,23.0
1041079,23.0
237745,23.0
250116,23.0
294304,23.0
253636,23.0
238327,23.0
192404,23.0
4453535,22.0
512629,22.0
773154,22.0
194110,22.0
1144463,22.0
296374,22.0
211582,22.0
2990918,22.0
4439862,22.0
1078527,22.0
1008648,22.0
582997,22.0
192485,22.0
3055791,22.0
114621,21.0
442738,21.0
4429907,21.0
821562,21.0
594001,21.0
244248,21.0
359359,21.0
343242,21.0
1129180,21.0
4365145,20.0
648553,20.0
3076015,20.0
216097,20.0
4480003,20.0
392994,20.0
503138,20.0
947112,20.0
810959,20.0
207770,20.0
981783,20.0
1059382,20.0
699666,19.0
211222,19.0
4335450,19.0
209202,19.0
208424,19.0
4295238,19.0
1113318,19.0
250780,19.0
4338003,19.0
1817088,19.0
207635,19.0
4382894,19.0
4303759,19.0
2714949,18.0
874462,18.0
287589,18.0
4350788,18.0
4354699,18.0
4375536,18.0
516285,18.0
2291414,18.0
1125006,18.0
362308,18.0
864021,18.0
194373,18.0
209392,18.0
523577,17.0
193075,17.0
197250,17.0
515590,17.0
4297119,17.0
1020921,17.0
311813,17.0
818251,17.0
999977,17.0
1132940,17.0
14500,17.0
175099,17.0
1041758,17.0
4294457,17.0
46931,17.0
3074204,17.0
612633,17.0
1051470,17.0
4321398,17.0
783719,17.0
916783,17.0
4479286,17.0
198085,17.0
193915,16.0
192746,16.0
4346722,16.0
4213913,16.0
293568,16.0
4376233,16.0
194095,16.0
844589,16.0
347882,16.0
288438,16.0
3941682,16.0
1110381,16.0
256612,16.0
545155,16.0
360440,16.0
241899,16.0
261492,16.0
265962,16.0
4355718,15.0
4419379,15.0
307995,15.0
663885,15.0
252274,15.0
1076668,15.0
197988,15.0
4353676,15.0
4303372,15.0
4426269,15.0
366176,15.0
570289,15.0
321793,15.0
4377418,15.0
3609545,15.0
313524,15.0
4458956,15.0
158774,15.0
557058,15.0
279978,15.0
4441854,15.0
825502,15.0
4307782,15.0
303643,15.0
810100,15.0
238738,15.0
2740953,15.0
186010,15.0
1043951,14.0
4379394,14.0
200536,14.0
4430826,14.0
211191,14.0
2693224,14.0
192326,14.0
4333288,14.0
348588,14.0
518552,14.0
73875,14.0
1582413,14.0
243500,14.0
258161,14.0
219064,14.0
4397680,14.0
810889,14.0
236650,14.0
359103,14.0
196087,14.0
851682,14.0
4419634,14.0
200173,14.0
593803,14.0
4369229,14.0
4429335,13.0
219668,13.0
4481719,13.0
4465803,13.0
1140802,13.0
4295230,13.0
196918,13.0
263857,13.0
239562,13.0
226508,13.0
4335447,13.0
834829,13.0
4482754,13.0
564348,13.0
211171,13.0
323263,13.0
3778552,13.0
4470078,13.0
4480861,13.0
2797565,13.0
4348654,13.0
4415684,13.0
244727,13.0
4339769,13.0
1125018,13.0
195721,13.0
567226,13.0
345227,13.0
73538,13.0
4451251,13.0
4316930,13.0
287776,12.0
31235,12.0
4337090,12.0
922964,12.0
294202,12.0
226338,12.0
4391318,12.0
4339415,12.0
365273,12.0
4390403,12.0
196035,12.0
226283,12.0
215266,12.0
186974,12.0
353292,12.0
4402610,12.0
3866487,12.0
235273,12.0
329664,12.0
300222,12.0
4482374,12.0
770430,12.0
4482379,12.0
91024,12.0
2035204,12.0
827300,12.0
4477244,12.0
292322,12.0
5583,12.0
399197,12.0
249173,12.0
4415689,12.0
343415,12.0
270659,12.0
528421,12.0
1047124,12.0
4473176,12.0
2692410,12.0
4480950,12.0
4335578,12.0
193853,12.0
4443207,11.0
4333043,11.0
4433053,11.0
342971,11.0
4400260,11.0
4450937,11.0
14285,11.0
241895,11.0
214595,11.0
1132923,11.0
4366522,11.0
4458755,11.0
4391542,11.0
806568,11.0
1134675,11.0
855538,11.0
588216,11.0
484444,11.0
4473758,11.0
4400869,11.0
4339772,11.0
224222,11.0
4423027,11.0
4456933,11.0
4374639,11.0
258617,11.0
20221,11.0
4463531,11.0
4335776,11.0
4168094,11.0
626495,11.0
4456380,11.0
4353757,11.0
751288,11.0
4479043,11.0
963239,11.0
4437872,11.0
1616059,10.0
294782,10.0
3621189,10.0
4467424,10.0
4355012,10.0
305561,10.0
845178,10.0
241193,10.0
226618,10.0
3479378,10.0
224759,10.0
3011887,10.0
820914,10.0
4481084,10.0
820313,10.0
1032509,10.0
4452487,10.0
1051082,10.0
893992,10.0
320587,10.0
92601,10.0
4356724,10.0
878474,10.0
805007,10.0
233981,10.0
208197,10.0
102192,10.0
207000,10.0
2574747,10.0
4387516,10.0
288385,10.0
400524,10.0
351005,10.0
4412985,10.0
790347,10.0
308995,10.0
4354039,10.0
1080448,10.0
1079866,10.0
1116372,10.0
291571,10.0
533886,10.0
4468617,10.0
4418678,10.0
534454,10.0
321721,10.0
199699,9.0
316761,9.0
291828,9.0
3682570,9.0
822776,9.0
858896,9.0
198439,9.0
4476578,9.0
3393186,9.0
247758,9.0
1121124,9.0
113674,9.0
174093,9.0
281659,9.0
289958,9.0
4323100,9.0
1026498,9.0
4395888,9.0
193230,9.0
963606,9.0
4367817,9.0
4431959,9.0
499378,9.0
1133399,9.0
555887,9.0
249311,9.0
4297459,9.0
194416,9.0
542345,9.0
363305,9.0
4434042,9.0
4447605,9.0
222016,9.0
183804,9.0
243360,9.0
242252,9.0
194836,9.0
348866,9.0
4445508,9.0
877241,9.0
192142,9.0
4414692,9.0
219188,9.0
211507,9.0
1042850,9.0
4423750,9.0
4332185,9.0
139504,9.0
715138,9.0
2913695,9.0
4304967,9.0
4479762,9.0
493391,9.0
232222,9.0
238674,9.0
344057,9.0
198874,9.0
855912,9.0
2651333,8.0
246385,8.0
259015,8.0
407215,8.0
1147574,8.0
4302014,8.0
251263,8.0
4458476,8.0
357208,8.0
194258,8.0
4330852,8.0
4332717,8.0
105049,8.0
233703,8.0
4398987,8.0
244156,8.0
4444759,8.0
563369,8.0
524676,8.0
259150,8.0
239695,8.0
1129906,8.0
4447219,8.0
812351,8.0
909056,8.0
192720,8.0
204684,8.0
4451193,8.0
4288931,8.0
205118,8.0
4338990,8.0
217734,8.0
245654,8.0
1110462,8.0
233953,8.0
1065569,8.0
960871,8.0
3954158,8.0
245550,8.0
818935,8.0
265801,8.0
4406139,8.0
222755,8.0
4014120,8.0
237357,8.0
248773,8.0
557023,8.0
932853,8.0
2959075,8.0
251628,8.0
221080,8.0
200552,8.0
273066,8.0
1015143,8.0
192210,8.0
4381878,8.0
1076316,8.0
311619,8.0
2053923,8.0
813725,8.0
1523837,8.0
4275916,8.0
4407478,8.0
192749,8.0
193310,8.0
568968,7.0
4372058,7.0
4475758,7.0
4479606,7.0
1066404,7.0
4405879,7.0
139896,7.0
993578,7.0
315994,7.0
203964,7.0
253429,7.0
361927,7.0
827026,7.0
282360,7.0
252587,7.0
1013299,7.0
2806353,7.0
545511,7.0
265868,7.0
4472017,7.0
4307078,7.0
4453758,7.0
815026,7.0
3329353,7.0
816229,7.0
813945,7.0
4401373,7.0
323600,7.0
4456065,7.0
252542,7.0
317646,7.0
331051,7.0
306710,7.0
718145,7.0
1125725,7.0
197481,7.0
525391,7.0
993934,7.0
193174,7.0
4371786,7.0
564079,7.0
4322739,7.0
706432,7.0
