235591,17426.0
4467774,7973.0
3991527,5553.0
219826,4989.0
529233,4463.0
1061772,3645.0
321451,3117.0
106431,2487.0
254011,2417.0
1000986,2379.0
792863,2222.0
469663,2196.0
871442,2095.0
134265,1996.0
29566,1901.0
979261,1884.0
4253984,1607.0
4442170,1443.0
760967,1424.0
202662,1388.0
220715,1161.0
2482760,1086.0
569952,1074.0
1065044,1041.0
851726,1037.0
3035308,991.0
112266,989.0
715913,980.0
4101333,946.0
4375268,945.0
1041758,915.0
960131,895.0
683241,891.0
342505,834.0
4408085,801.0
4331184,775.0
4308189,771.0
345899,763.0
15806,747.0
450819,746.0
190309,738.0
866280,709.0
826298,695.0
196729,695.0
218785,669.0
663885,657.0
4443574,645.0
4364814,623.0
403822,580.0
302312,558.0
925707,534.0
341460,525.0
887694,507.0
516159,489.0
4477696,484.0
129798,481.0
363167,480.0
215946,475.0
347704,474.0
4384044,432.0
299382,430.0
217383,418.0
853867,409.0
2220494,397.0
180825,395.0
4347865,383.0
545826,382.0
965048,373.0
225795,365.0
4465803,362.0
137637,356.0
872158,347.0
4412860,334.0
280968,321.0
133178,317.0
4408313,316.0
206938,312.0
1079742,297.0
526996,295.0
4327286,291.0
1111342,291.0
178387,286.0
299883,282.0
986513,281.0
225846,279.0
230216,274.0
4458619,265.0
137183,262.0
3910240,261.0
581921,258.0
4295664,256.0
4290143,247.0
173565,246.0
441256,245.0
83488,238.0
727009,238.0
1096610,236.0
2912622,235.0
358343,233.0
1042384,232.0
916151,231.0
1067660,225.0
313121,223.0
1082607,218.0
104987,214.0
128390,211.0
293262,208.0
241441,207.0
979315,204.0
1017266,203.0
546557,202.0
4412542,202.0
894045,201.0
222818,193.0
4227110,188.0
178474,188.0
1092725,185.0
271159,184.0
4469722,183.0
4301566,183.0
194405,181.0
4465561,180.0
633624,178.0
1078207,178.0
227000,173.0
517548,170.0
4304528,170.0
307154,165.0
3718254,164.0
268812,163.0
1023241,162.0
1086036,162.0
4128270,159.0
812921,159.0
875245,158.0
346085,158.0
4483015,156.0
223957,151.0
178217,150.0
112715,148.0
1089121,147.0
912997,147.0
4460179,146.0
782289,146.0
849535,145.0
687185,145.0
4308371,145.0
4455250,144.0
930014,143.0
1010329,143.0
4475758,143.0
1086889,141.0
518743,141.0
4385224,140.0
1136036,140.0
4431938,137.0
539293,136.0
264185,136.0
4377613,134.0
1017413,134.0
806686,130.0
1091685,128.0
4430843,127.0
4387092,126.0
873174,125.0
288912,125.0
845354,125.0
404338,123.0
882018,119.0
863970,119.0
575956,119.0
519766,117.0
93000,116.0
889025,114.0
523844,113.0
73590,113.0
817926,112.0
517558,111.0
1066814,110.0
4377809,109.0
343239,109.0
977292,109.0
255732,108.0
1046541,107.0
968675,107.0
4386220,105.0
4407093,105.0
1104638,104.0
342467,103.0
266584,103.0
368097,101.0
1105689,101.0
1082539,101.0
296379,100.0
455027,100.0
4465204,99.0
519836,99.0
4476186,99.0
83803,98.0
849704,98.0
530164,96.0
503138,94.0
177679,94.0
361600,93.0
851668,93.0
4396235,93.0
910974,91.0
1004445,90.0
868817,90.0
12457,90.0
224706,88.0
635524,86.0
705063,86.0
558833,86.0
522025,85.0
171961,85.0
494937,84.0
4449198,82.0
913149,82.0
901613,81.0
773399,81.0
4373641,79.0
4448731,79.0
813725,79.0
4474160,78.0
177910,78.0
335887,78.0
853416,78.0
104394,77.0
288283,76.0
4422519,76.0
2654263,75.0
219189,75.0
222209,74.0
109591,74.0
150673,74.0
824742,73.0
306704,73.0
182271,73.0
7934,73.0
440481,72.0
4426367,72.0
575143,71.0
656307,71.0
537644,71.0
214791,71.0
995893,69.0
4480952,68.0
4471251,67.0
1148342,67.0
998893,67.0
4217232,67.0
31171,65.0
284293,65.0
993705,65.0
4318122,65.0
618862,65.0
611110,64.0
4303423,64.0
178385,64.0
179137,63.0
183157,63.0
803885,63.0
1016547,63.0
1049574,62.0
4431674,62.0
4451646,62.0
450389,61.0
178686,61.0
114964,61.0
1064036,60.0
4431803,59.0
4338512,59.0
897007,59.0
4373680,59.0
565936,59.0
804621,58.0
4307391,58.0
1062748,58.0
15129,57.0
709533,57.0
383376,56.0
2291414,56.0
92636,55.0
585725,55.0
175099,55.0
529652,55.0
2751958,55.0
4439603,55.0
370601,55.0
41229,54.0
436550,54.0
863124,54.0
951711,53.0
916510,53.0
289933,53.0
246785,53.0
4461938,53.0
558661,53.0
4310192,53.0
4480777,53.0
4379732,52.0
209124,52.0
350938,52.0
656774,52.0
288680,52.0
103120,51.0
969707,51.0
295554,50.0
4404224,49.0
